code;mag;alert;place;sig;tsunami;title;Año;Mes;Dia;Hora;Minuto;Segundos;sismoCH;grado_sismo
p000h8y9;5.1;;off the coast of Libertador O'Higgins, Chile;400;0;M 5.1 - off the coast of Libertador O'Higgins, Chile;2010;3;8;10;3;43;1;0
p000h8y1;5.1;;eastern Turkey;411;0;M 5.1 - eastern Turkey;2010;3;8;8;12;10;0;0
p000h8xy;5.2;;eastern Turkey;416;0;M 5.2 - eastern Turkey;2010;3;8;7;14;23;0;0
p000h8xu;6.1;;Maug Islands region, Northern Mariana Islands;572;0;M 6.1 - Maug Islands region, Northern Mariana Islands;2010;3;8;6;47;8;0;1
p000h8xm;5.1;;offshore Valparaiso, Chile;404;0;M 5.1 - offshore Valparaiso, Chile;2010;3;8;5;7;56;1;0
p000h8xh;5.6;;eastern Turkey;482;0;M 5.6 - eastern Turkey;2010;3;8;4;47;41;0;0
p000h8x7;5.0;;offshore Valparaiso, Chile;387;0;M 5.0 - offshore Valparaiso, Chile;2010;3;8;1;40;24;1;0
p000h8x1;6.1;;eastern Turkey;628;0;M 6.1 - eastern Turkey;2010;3;7;23;32;34;0;1
p000h8wv;5.1;;offshore Bio-Bio, Chile;410;0;M 5.1 - offshore Bio-Bio, Chile;2010;3;7;20;46;57;1;0
p000h8wt;5.2;;Libertador General Bernardo O'Higgins, Chile;432;0;M 5.2 - Libertador General Bernardo O'Higgins, Chile;2010;3;7;19;0;35;1;0
p000h8wp;5.3;;Libertador General Bernardo O'Higgins, Chile;457;0;M 5.3 - Libertador General Bernardo O'Higgins, Chile;2010;3;7;15;36;0;1;0
p000h8wf;5.0;;offshore Bio-Bio, Chile;385;0;M 5.0 - offshore Bio-Bio, Chile;2010;3;7;13;18;28;1;0
p000h8we;5.0;;Mariana Islands region;385;0;M 5.0 - Mariana Islands region;2010;3;7;13;15;33;0;0
p000h8wc;5.9;;Bio-Bio, Chile;548;0;M 5.9 - Bio-Bio, Chile;2010;3;7;12;59;44;1;0
p000h8vt;5.1;;State of Yap, Federated States of Micronesia;400;0;M 5.1 - State of Yap, Federated States of Micronesia;2010;3;7;4;51;9;0;0
p000h8vq;6.3;;southern East Pacific Rise;611;0;M 6.3 - southern East Pacific Rise;2010;3;7;4;5;24;0;1
p000h8vk;5.1;;offshore Valparaiso, Chile;447;0;M 5.1 - offshore Valparaiso, Chile;2010;3;7;1;46;31;1;0
p000h8uu;5.1;;Rota region, Northern Mariana Islands;400;0;M 5.1 - Rota region, Northern Mariana Islands;2010;3;6;16;9;28;0;0
p000h8un;5.0;;offshore Bio-Bio, Chile;385;0;M 5.0 - offshore Bio-Bio, Chile;2010;3;6;15;3;22;1;0
p000h8uk;5.0;;Rota region, Northern Mariana Islands;385;0;M 5.0 - Rota region, Northern Mariana Islands;2010;3;6;14;53;47;0;0
p000h8uh;5.2;;Rota region, Northern Mariana Islands;416;0;M 5.2 - Rota region, Northern Mariana Islands;2010;3;6;14;23;12;0;0
p000h8ud;5.2;;offshore Bio-Bio, Chile;416;0;M 5.2 - offshore Bio-Bio, Chile;2010;3;6;12;19;6;1;0
p000h8u8;5.7;;Kuril Islands;500;0;M 5.7 - Kuril Islands;2010;3;6;10;31;12;0;0
p000h8u4;5.5;;Vanuatu;465;0;M 5.5 - Vanuatu;2010;3;6;9;10;56;0;0
p000h8t9;5.0;;offshore Libertador O'Higgins, Chile;387;0;M 5.0 - offshore Libertador O'Higgins, Chile;2010;3;6;0;9;27;1;0
p000h8t0;5.1;;offshore Bio-Bio, Chile;404;0;M 5.1 - offshore Bio-Bio, Chile;2010;3;5;22;23;18;1;0
p000h8sy;5.1;;western Mongolia;400;0;M 5.1 - western Mongolia;2010;3;5;21;33;1;0;0
p000h8sr;5.0;;Molucca Sea;385;0;M 5.0 - Molucca Sea;2010;3;5;19;3;38;0;0
p000h8sp;5.0;;offshore Guatemala;385;0;M 5.0 - offshore Guatemala;2010;3;5;18;34;36;0;0
p000h8sn;5.2;;offshore Coquimbo, Chile;419;0;M 5.2 - offshore Coquimbo, Chile;2010;3;5;18;15;48;1;0
p000h8s4;5.4;;Kepulauan Mentawai region, Indonesia;449;0;M 5.4 - Kepulauan Mentawai region, Indonesia;2010;3;5;13;9;29;0;0
p000h8s3;6.8;;Kepulauan Mentawai region, Indonesia;717;0;M 6.8 - Kepulauan Mentawai region, Indonesia;2010;3;5;13;7;0;0;1
p000h8rx;5.0;;offshore Maule, Chile;387;0;M 5.0 - offshore Maule, Chile;2010;3;5;9;28;58;1;0
p000h8rv;5.2;;Bio-Bio, Chile;423;0;M 5.2 - Bio-Bio, Chile;2010;3;5;9;1;53;1;0
p000h8rt;6.6;;offshore Bio-Bio, Chile;734;0;M 6.6 - offshore Bio-Bio, Chile;2010;3;5;8;47;6;1;1
p000h8rq;5.2;;Bio-Bio, Chile;416;0;M 5.2 - Bio-Bio, Chile;2010;3;5;7;31;23;1;0
p000h8rn;5.0;;Halmahera, Indonesia;385;0;M 5.0 - Halmahera, Indonesia;2010;3;5;7;14;26;0;0
p000h8rk;6.1;;offshore Bio-Bio, Chile;587;0;M 6.1 - offshore Bio-Bio, Chile;2010;3;5;6;19;36;1;1
p000h8ra;5.1;;offshore Maule, Chile;403;0;M 5.1 - offshore Maule, Chile;2010;3;5;4;36;42;1;0
p000h8r0;5.3;;Libertador General Bernardo O'Higgins, Chile;439;0;M 5.3 - Libertador General Bernardo O'Higgins, Chile;2010;3;5;0;55;14;1;0
p000h8qy;5.4;;Libertador General Bernardo O'Higgins, Chile;537;0;M 5.4 - Libertador General Bernardo O'Higgins, Chile;2010;3;5;0;34;28;1;0
p000h8qx;5.3;;Fiji region;432;0;M 5.3 - Fiji region;2010;3;4;23;44;5;0;0
p000h8qr;6.3;;Antofagasta, Chile;634;0;M 6.3 - Antofagasta, Chile;2010;3;4;19;39;26;1;1
p000h8qc;5.1;;offshore Libertador O'Higgins, Chile;401;0;M 5.1 - offshore Libertador O'Higgins, Chile;2010;3;4;16;28;37;1;0
p000h8q3;5.4;;offshore Libertador O'Higgins, Chile;450;0;M 5.4 - offshore Libertador O'Higgins, Chile;2010;3;4;14;37;48;1;0
p000h8pu;6.5;;Vanuatu;650;0;M 6.5 - Vanuatu;2010;3;4;11;2;27;0;1
p000h8pk;5.0;;Mendoza, Argentina;385;0;M 5.0 - Mendoza, Argentina;2010;3;4;7;53;53;0;0
p000h8pf;5.0;;Admiralty Islands region, Papua New Guinea;385;0;M 5.0 - Admiralty Islands region, Papua New Guinea;2010;3;4;6;39;42;0;0
p000h8pe;5.0;;Santa Cruz Islands;385;0;M 5.0 - Santa Cruz Islands;2010;3;4;6;36;37;0;0
p000h8pc;5.0;;offshore Bio-Bio, Chile;385;0;M 5.0 - offshore Bio-Bio, Chile;2010;3;4;6;3;41;1;0
p000h8pb;5.2;;Taiwan;424;0;M 5.2 - Taiwan;2010;3;4;5;16;16;0;0
p000h8nv;5.1;;Maule, Chile;405;0;M 5.1 - Maule, Chile;2010;3;4;1;23;29;1;0
p000h8nn;5.0;;offshore Valparaiso, Chile;385;0;M 5.0 - offshore Valparaiso, Chile;2010;3;3;23;23;41;1;0
p000h8nm;5.0;;offshore Valparaiso, Chile;385;0;M 5.0 - offshore Valparaiso, Chile;2010;3;3;23;14;39;1;0
p000h8nh;6.0;;offshore Valparaiso, Chile;693;0;M 6.0 - offshore Valparaiso, Chile;2010;3;3;22;59;48;1;0
p000h8nd;6.3;;Taiwan;735;0;M 6.3 - Taiwan;2010;3;3;21;18;51;0;1
p000h8n1;5.0;;offshore Araucania, Chile;387;0;M 5.0 - offshore Araucania, Chile;2010;3;3;18;24;1;1;0
p000h8mx;5.8;;offshore Valparaiso, Chile;601;0;M 5.8 - offshore Valparaiso, Chile;2010;3;3;16;58;29;1;0
p000h8mv;5.0;;southwest of Sumatra, Indonesia;385;0;M 5.0 - southwest of Sumatra, Indonesia;2010;3;3;16;34;50;0;0
p000h8mn;6.1;;offshore Bio-Bio, Chile;600;0;M 6.1 - offshore Bio-Bio, Chile;2010;3;3;14;44;25;1;1
p000h8kz;5.0;;west of Macquarie Island;385;0;M 5.0 - west of Macquarie Island;2010;3;3;9;13;1;0;0
p000h8kx;5.0;;Kepulauan Talaud, Indonesia;385;0;M 5.0 - Kepulauan Talaud, Indonesia;2010;3;3;8;13;59;0;0
p000h8kg;5.2;;offshore Valparaiso, Chile;421;0;M 5.2 - offshore Valparaiso, Chile;2010;3;3;3;16;22;1;0
p000h8k9;5.1;;offshore Bio-Bio, Chile;400;0;M 5.1 - offshore Bio-Bio, Chile;2010;3;3;1;42;27;1;0
p000h8k8;5.3;;offshore Bio-Bio, Chile;434;0;M 5.3 - offshore Bio-Bio, Chile;2010;3;3;1;35;59;1;0
p000h8k4;5.0;;offshore Valparaiso, Chile;385;0;M 5.0 - offshore Valparaiso, Chile;2010;3;3;0;56;20;1;0
p000h8jy;5.3;;offshore Maule, Chile;435;0;M 5.3 - offshore Maule, Chile;2010;3;2;22;51;20;1;0
p000h8jm;5.1;;Kepulauan Talaud, Indonesia;400;0;M 5.1 - Kepulauan Talaud, Indonesia;2010;3;2;19;18;42;0;0
p000h8jg;5.1;;San Juan, Argentina;401;0;M 5.1 - San Juan, Argentina;2010;3;2;18;56;43;0;0
p000h8jf;5.0;;offshore Bio-Bio, Chile;385;0;M 5.0 - offshore Bio-Bio, Chile;2010;3;2;18;44;36;1;0
p000h8j5;5.6;;offshore Libertador O'Higgins, Chile;482;0;M 5.6 - offshore Libertador O'Higgins, Chile;2010;3;2;16;12;56;1;0
p000h8j1;5.1;;Bio-Bio, Chile;400;0;M 5.1 - Bio-Bio, Chile;2010;3;2;15;30;21;1;0
p000h8hz;5.0;;offshore Valparaiso, Chile;386;0;M 5.0 - offshore Valparaiso, Chile;2010;3;2;14;57;2;1;0
p000h8hj;5.1;;offshore Los Lagos, Chile;408;0;M 5.1 - offshore Los Lagos, Chile;2010;3;2;11;7;8;1;0
p000h8hc;5.2;;offshore Bio-Bio, Chile;416;0;M 5.2 - offshore Bio-Bio, Chile;2010;3;2;9;16;34;1;0
p000h8h7;5.0;;offshore Maule, Chile;385;0;M 5.0 - offshore Maule, Chile;2010;3;2;8;30;31;1;0
p000h8h5;5.3;;Santa Cruz Islands;432;0;M 5.3 - Santa Cruz Islands;2010;3;2;7;42;21;0;0
p000h8gz;5.0;;off the coast of Libertador O'Higgins, Chile;385;0;M 5.0 - off the coast of Libertador O'Higgins, Chile;2010;3;2;6;44;56;1;0
p000h8gb;5.0;;Papua, Indonesia;385;0;M 5.0 - Papua, Indonesia;2010;3;2;4;31;18;0;0
p000h8g3;5.3;;offshore Libertador O'Higgins, Chile;432;0;M 5.3 - offshore Libertador O'Higgins, Chile;2010;3;2;3;10;53;1;0
p000h8fw;5.5;;offshore Bio-Bio, Chile;465;0;M 5.5 - offshore Bio-Bio, Chile;2010;3;2;1;28;45;1;0
p000h8fu;5.4;;offshore Maule, Chile;449;0;M 5.4 - offshore Maule, Chile;2010;3;2;1;9;28;1;0
p000h8ft;5.0;;Valparaiso, Chile;385;0;M 5.0 - Valparaiso, Chile;2010;3;2;0;48;37;1;0
p000h8fs;5.0;;offshore Libertador O'Higgins, Chile;385;0;M 5.0 - offshore Libertador O'Higgins, Chile;2010;3;2;0;44;59;1;0
p000h8fk;5.8;;Luzon, Philippines;525;0;M 5.8 - Luzon, Philippines;2010;3;1;23;51;21;0;0
p000h8fh;5.1;;Neuquen, Argentina;413;0;M 5.1 - Neuquen, Argentina;2010;3;1;23;9;35;0;0
p000h8ff;5.1;;Kyrgyzstan;417;0;M 5.1 - Kyrgyzstan;2010;3;1;22;55;39;0;0
p000h8f1;5.0;;off the coast of Libertador O'Higgins, Chile;385;0;M 5.0 - off the coast of Libertador O'Higgins, Chile;2010;3;1;19;40;18;1;0
p000h8ex;5.0;;Region Metropolitana, Chile;387;0;M 5.0 - Region Metropolitana, Chile;2010;3;1;18;51;1;1;0
p000h8ec;5.0;;Bio-Bio, Chile;385;0;M 5.0 - Bio-Bio, Chile;2010;3;1;13;56;49;1;0
p000h8e5;5.1;;offshore Bio-Bio, Chile;400;0;M 5.1 - offshore Bio-Bio, Chile;2010;3;1;12;52;38;1;0
p000h8dw;5.2;;off the coast of Libertador O'Higgins, Chile;416;0;M 5.2 - off the coast of Libertador O'Higgins, Chile;2010;3;1;11;36;30;1;0
p000h8dk;5.2;;Libertador General Bernardo O'Higgins, Chile;417;0;M 5.2 - Libertador General Bernardo O'Higgins, Chile;2010;3;1;9;27;15;1;0
p000h8dh;5.1;;off the coast of Libertador O'Higgins, Chile;400;0;M 5.1 - off the coast of Libertador O'Higgins, Chile;2010;3;1;9;20;18;1;0
p000h8cn;5.0;;offshore Bio-Bio, Chile;385;0;M 5.0 - offshore Bio-Bio, Chile;2010;3;1;5;58;33;1;0
p000h8ck;5.3;;Maule, Chile;432;0;M 5.3 - Maule, Chile;2010;3;1;5;46;56;1;0
p000h8cj;5.0;;south of Panama;385;0;M 5.0 - south of Panama;2010;3;1;5;43;33;0;0
p000h8ce;5.3;;offshore Maule, Chile;432;0;M 5.3 - offshore Maule, Chile;2010;3;1;4;49;9;1;0
p000h8c4;5.0;;Sichuan-Gansu border region, China;385;0;M 5.0 - Sichuan-Gansu border region, China;2010;3;1;3;24;58;0;0
p000h8c0;5.0;;off the coast of Bio-Bio, Chile;385;0;M 5.0 - off the coast of Bio-Bio, Chile;2010;3;1;3;16;10;1;0
p000h8bm;5.0;;Araucania, Chile;387;0;M 5.0 - Araucania, Chile;2010;3;1;0;53;16;1;0
p000h8bh;5.1;;Mindanao, Philippines;402;0;M 5.1 - Mindanao, Philippines;2010;3;1;0;15;53;0;0
p000h8bg;5.0;;Bio-Bio, Chile;385;0;M 5.0 - Bio-Bio, Chile;2010;3;1;0;7;48;1;0
p000h8be;5.7;;offshore Maule, Chile;503;0;M 5.7 - offshore Maule, Chile;2010;2;28;23;44;42;1;0
p000h8b5;5.0;;off the coast of Maule, Chile;385;0;M 5.0 - off the coast of Maule, Chile;2010;2;28;22;15;12;1;0
p000h8b4;5.2;;Maule, Chile;416;0;M 5.2 - Maule, Chile;2010;2;28;22;10;57;1;0
p000h8av;5.1;;offshore Bio-Bio, Chile;400;0;M 5.1 - offshore Bio-Bio, Chile;2010;2;28;21;1;26;1;0
p000h8as;5.1;;Bio-Bio, Chile;400;0;M 5.1 - Bio-Bio, Chile;2010;2;28;20;49;4;1;0
p000h8ar;5.2;;Maule, Chile;416;0;M 5.2 - Maule, Chile;2010;2;28;20;45;5;1;0
p000h8am;5.0;;offshore Bio-Bio, Chile;385;0;M 5.0 - offshore Bio-Bio, Chile;2010;2;28;19;41;28;1;0
p000h8af;5.1;;eastern Honshu, Japan;400;0;M 5.1 - eastern Honshu, Japan;2010;2;28;19;7;47;0;0
p000h89r;5.9;;offshore Bio-Bio, Chile;538;0;M 5.9 - offshore Bio-Bio, Chile;2010;2;28;16;48;35;1;0
p000h89e;5.1;;Bio-Bio, Chile;400;0;M 5.1 - Bio-Bio, Chile;2010;2;28;15;44;30;1;0
p000h899;5.0;;Maule, Chile;385;0;M 5.0 - Maule, Chile;2010;2;28;15;19;51;1;0
p000h88q;5.4;;east of the South Sandwich Islands;449;0;M 5.4 - east of the South Sandwich Islands;2010;2;28;13;13;45;0;0
p000h88m;5.2;;Babuyan Islands region, Philippines;417;0;M 5.2 - Babuyan Islands region, Philippines;2010;2;28;13;5;34;0;0
p000h88f;5.2;;offshore Maule, Chile;416;0;M 5.2 - offshore Maule, Chile;2010;2;28;12;46;21;1;0
p000h88c;5.0;;offshore Maule, Chile;385;0;M 5.0 - offshore Maule, Chile;2010;2;28;12;26;54;1;0
p000h887;5.1;;off the coast of Valparaiso, Chile;403;0;M 5.1 - off the coast of Valparaiso, Chile;2010;2;28;11;55;24;1;0
p000h886;5.2;;off the coast of Valparaiso, Chile;416;0;M 5.2 - off the coast of Valparaiso, Chile;2010;2;28;11;50;32;1;0
p000h87v;5.0;;offshore Maule, Chile;385;0;M 5.0 - offshore Maule, Chile;2010;2;28;10;47;5;1;0
p000h87c;5.2;;Bio-Bio, Chile;418;0;M 5.2 - Bio-Bio, Chile;2010;2;28;9;19;0;1;0
p000h87a;5.1;;northern Sumatra, Indonesia;405;0;M 5.1 - northern Sumatra, Indonesia;2010;2;28;9;13;27;0;0
p000h873;5.2;;offshore Maule, Chile;416;0;M 5.2 - offshore Maule, Chile;2010;2;28;8;51;4;1;0
p000h872;5.2;;offshore Maule, Chile;416;0;M 5.2 - offshore Maule, Chile;2010;2;28;8;50;36;1;0
p000h86y;6.2;;Maule, Chile;611;0;M 6.2 - Maule, Chile;2010;2;28;8;25;35;1;1
p000h86w;5.0;;offshore Maule, Chile;385;0;M 5.0 - offshore Maule, Chile;2010;2;28;8;14;25;1;0
p000h86p;5.1;;off the coast of Araucania, Chile;400;0;M 5.1 - off the coast of Araucania, Chile;2010;2;28;7;43;10;1;0
p000h86k;5.2;;near the coast of Ecuador;442;0;M 5.2 - near the coast of Ecuador;2010;2;28;7;26;51;0;0
p000h865;5.2;;offshore Valparaiso, Chile;416;0;M 5.2 - offshore Valparaiso, Chile;2010;2;28;6;14;53;1;0
p000h85w;5.6;;off the east coast of Honshu, Japan;482;0;M 5.6 - off the east coast of Honshu, Japan;2010;2;28;5;17;44;0;0
p000h85t;5.0;;offshore Maule, Chile;385;0;M 5.0 - offshore Maule, Chile;2010;2;28;5;7;46;1;0
p000h85r;5.0;;Araucania, Chile;385;0;M 5.0 - Araucania, Chile;2010;2;28;4;36;29;1;0
p000h85p;5.1;;Araucania, Chile;400;0;M 5.1 - Araucania, Chile;2010;2;28;4;14;20;1;0
p000h852;5.3;;Bio-Bio, Chile;432;0;M 5.3 - Bio-Bio, Chile;2010;2;28;2;19;34;1;0
p000h850;5.1;;South Island of New Zealand;400;0;M 5.1 - South Island of New Zealand;2010;2;28;2;14;41;0;0
p000h84z;5.3;;Bio-Bio, Chile;435;0;M 5.3 - Bio-Bio, Chile;2010;2;28;2;13;58;1;0
p000h84w;5.0;;Maule, Chile;385;0;M 5.0 - Maule, Chile;2010;2;28;2;3;57;1;0
p000h84s;5.3;;offshore Libertador O'Higgins, Chile;439;0;M 5.3 - offshore Libertador O'Higgins, Chile;2010;2;28;1;55;48;1;0
p000h84p;5.0;;offshore Araucania, Chile;385;0;M 5.0 - offshore Araucania, Chile;2010;2;28;1;47;29;1;0
p000h84b;5.0;;Libertador General Bernardo O'Higgins, Chile;385;0;M 5.0 - Libertador General Bernardo O'Higgins, Chile;2010;2;28;1;17;51;1;0
p000h83t;5.1;;Bio-Bio, Chile;400;0;M 5.1 - Bio-Bio, Chile;2010;2;28;0;23;48;1;0
p000h83r;5.0;;off the coast of Valparaiso, Chile;385;0;M 5.0 - off the coast of Valparaiso, Chile;2010;2;28;0;14;11;1;0
p000h83m;5.0;;Ryukyu Islands, Japan;385;0;M 5.0 - Ryukyu Islands, Japan;2010;2;27;23;51;41;0;0
p000h83j;5.1;;offshore Araucania, Chile;402;0;M 5.1 - offshore Araucania, Chile;2010;2;27;23;41;4;1;0
p000h83h;5.4;;offshore Bio-Bio, Chile;449;0;M 5.4 - offshore Bio-Bio, Chile;2010;2;27;23;38;30;1;0
p000h837;5.0;;off the coast of Libertador O'Higgins, Chile;385;0;M 5.0 - off the coast of Libertador O'Higgins, Chile;2010;2;27;23;4;25;1;0
p000h835;5.2;;offshore Maule, Chile;416;0;M 5.2 - offshore Maule, Chile;2010;2;27;22;58;49;1;0
p000h82x;5.2;;off the coast of Libertador O'Higgins, Chile;416;0;M 5.2 - off the coast of Libertador O'Higgins, Chile;2010;2;27;22;45;29;1;0
p000h82u;5.3;;Bio-Bio, Chile;432;0;M 5.3 - Bio-Bio, Chile;2010;2;27;22;33;11;1;0
p000h82q;5.0;;Ryukyu Islands, Japan;385;0;M 5.0 - Ryukyu Islands, Japan;2010;2;27;22;20;29;0;0
p000h82j;5.9;;Libertador General Bernardo O'Higgins, Chile;536;0;M 5.9 - Libertador General Bernardo O'Higgins, Chile;2010;2;27;22;8;23;1;0
p000h82e;5.3;;offshore Bio-Bio, Chile;432;0;M 5.3 - offshore Bio-Bio, Chile;2010;2;27;22;1;10;1;0
p000h82d;5.1;;offshore Bio-Bio, Chile;400;0;M 5.1 - offshore Bio-Bio, Chile;2010;2;27;21;53;30;1;0
p000h824;5.3;;offshore Bio-Bio, Chile;432;0;M 5.3 - offshore Bio-Bio, Chile;2010;2;27;21;0;49;1;0
p000h820;5.2;;offshore Libertador O'Higgins, Chile;416;0;M 5.2 - offshore Libertador O'Higgins, Chile;2010;2;27;20;35;13;1;0
p000h81x;5.7;;Hindu Kush region, Afghanistan;564;0;M 5.7 - Hindu Kush region, Afghanistan;2010;2;27;20;21;12;0;0
p000h81v;6.0;;Libertador General Bernardo O'Higgins, Chile;554;0;M 6.0 - Libertador General Bernardo O'Higgins, Chile;2010;2;27;20;12;34;1;0
p000h81s;5.9;;Araucania, Chile;536;0;M 5.9 - Araucania, Chile;2010;2;27;20;2;2;1;0
p000h81k;5.3;;Region Metropolitana, Chile;432;0;M 5.3 - Region Metropolitana, Chile;2010;2;27;19;22;31;1;0
p000h81h;5.2;;offshore Maule, Chile;416;0;M 5.2 - offshore Maule, Chile;2010;2;27;19;20;1;1;0
p000h81f;5.3;;offshore Bio-Bio, Chile;432;0;M 5.3 - offshore Bio-Bio, Chile;2010;2;27;19;16;13;1;0
p000h81e;5.1;;offshore Maule, Chile;400;0;M 5.1 - offshore Maule, Chile;2010;2;27;19;13;44;1;0
p000h81b;5.2;;offshore Bio-Bio, Chile;416;0;M 5.2 - offshore Bio-Bio, Chile;2010;2;27;18;59;6;1;0
p000h818;5.0;;offshore Libertador O'Higgins, Chile;385;0;M 5.0 - offshore Libertador O'Higgins, Chile;2010;2;27;18;55;1;1;0
p000h817;5.1;;offshore Libertador O'Higgins, Chile;400;0;M 5.1 - offshore Libertador O'Higgins, Chile;2010;2;27;18;48;25;1;0
p000h815;5.2;;offshore Maule, Chile;416;0;M 5.2 - offshore Maule, Chile;2010;2;27;18;43;10;1;0
p000h814;5.0;;offshore Bio-Bio, Chile;385;0;M 5.0 - offshore Bio-Bio, Chile;2010;2;27;18;41;26;1;0
p000h80w;5.2;;off the coast of Valparaiso, Chile;416;0;M 5.2 - off the coast of Valparaiso, Chile;2010;2;27;18;0;35;1;0
p000h80h;5.0;;off the coast of Libertador O'Higgins, Chile;385;0;M 5.0 - off the coast of Libertador O'Higgins, Chile;2010;2;27;17;29;21;1;0
p000h808;5.8;;northern Mid-Atlantic Ridge;518;0;M 5.8 - northern Mid-Atlantic Ridge;2010;2;27;16;54;28;0;0
p000h807;5.0;;offshore Bio-Bio, Chile;385;0;M 5.0 - offshore Bio-Bio, Chile;2010;2;27;16;46;7;1;0
p000h800;5.2;;offshore Maule, Chile;416;0;M 5.2 - offshore Maule, Chile;2010;2;27;16;10;13;1;0
p000h7zy;5.2;;Bio-Bio, Chile;416;0;M 5.2 - Bio-Bio, Chile;2010;2;27;16;6;17;1;0
p000h7zx;6.2;;offshore Valparaiso, Chile;619;0;M 6.2 - offshore Valparaiso, Chile;2010;2;27;16;0;6;1;1
p000h7zu;5.0;;Bio-Bio, Chile;385;0;M 5.0 - Bio-Bio, Chile;2010;2;27;15;41;50;1;0
p000h7zt;5.7;;offshore Bio-Bio, Chile;500;0;M 5.7 - offshore Bio-Bio, Chile;2010;2;27;15;23;11;1;0
p000h7zr;5.6;;Bio-Bio, Chile;482;0;M 5.6 - Bio-Bio, Chile;2010;2;27;15;15;22;1;0
p000h7zq;5.0;;offshore Bio-Bio, Chile;385;0;M 5.0 - offshore Bio-Bio, Chile;2010;2;27;15;13;3;1;0
p000h7zp;5.0;;Valparaiso, Chile;385;0;M 5.0 - Valparaiso, Chile;2010;2;27;15;12;50;1;0
p000h7zj;5.3;;Libertador General Bernardo O'Higgins, Chile;432;0;M 5.3 - Libertador General Bernardo O'Higgins, Chile;2010;2;27;14;57;5;1;0
p000h7zh;5.3;;Libertador General Bernardo O'Higgins, Chile;432;0;M 5.3 - Libertador General Bernardo O'Higgins, Chile;2010;2;27;14;56;52;1;0
p000h7ze;5.5;;offshore Bio-Bio, Chile;465;0;M 5.5 - offshore Bio-Bio, Chile;2010;2;27;14;43;37;1;0
p000h7zd;5.0;;offshore Valparaiso, Chile;385;0;M 5.0 - offshore Valparaiso, Chile;2010;2;27;14;40;10;1;0
p000h7z8;6.1;;offshore Bio-Bio, Chile;572;0;M 6.1 - offshore Bio-Bio, Chile;2010;2;27;14;24;30;1;1
p000h7z5;5.5;;Libertador General Bernardo O'Higgins, Chile;465;0;M 5.5 - Libertador General Bernardo O'Higgins, Chile;2010;2;27;14;11;49;1;0
p000h7z1;5.1;;offshore Libertador O'Higgins, Chile;400;0;M 5.1 - offshore Libertador O'Higgins, Chile;2010;2;27;13;50;19;1;0
p000h7yw;5.4;;Bio-Bio, Chile;449;0;M 5.4 - Bio-Bio, Chile;2010;2;27;13;37;33;1;0
p000h7yt;5.1;;offshore Maule, Chile;400;0;M 5.1 - offshore Maule, Chile;2010;2;27;13;32;20;1;0
p000h7ys;5.5;;Bio-Bio, Chile;465;0;M 5.5 - Bio-Bio, Chile;2010;2;27;13;27;56;1;0
p000h7yp;5.4;;Bio-Bio, Chile;449;0;M 5.4 - Bio-Bio, Chile;2010;2;27;13;21;13;1;0
p000h7ye;5.0;;offshore Libertador O'Higgins, Chile;385;0;M 5.0 - offshore Libertador O'Higgins, Chile;2010;2;27;13;0;25;1;0
p000h7yd;5.1;;offshore Libertador O'Higgins, Chile;400;0;M 5.1 - offshore Libertador O'Higgins, Chile;2010;2;27;12;55;56;1;0
p000h7yb;6.3;;Salta, Argentina;649;0;M 6.3 - Salta, Argentina;2010;2;27;12;45;37;0;1
p000h7ya;5.5;;offshore Bio-Bio, Chile;465;0;M 5.5 - offshore Bio-Bio, Chile;2010;2;27;12;44;50;1;0
p000h7y5;5.2;;offshore Bio-Bio, Chile;416;0;M 5.2 - offshore Bio-Bio, Chile;2010;2;27;12;23;33;1;0
p000h7y4;5.0;;Maule, Chile;385;0;M 5.0 - Maule, Chile;2010;2;27;12;22;53;1;0
p000h7xy;5.2;;Region Metropolitana, Chile;416;0;M 5.2 - Region Metropolitana, Chile;2010;2;27;12;9;48;1;0
p000h7xx;5.1;;Region Metropolitana, Chile;400;0;M 5.1 - Region Metropolitana, Chile;2010;2;27;12;9;9;1;0
p000h7xr;5.0;;Bio-Bio, Chile;385;0;M 5.0 - Bio-Bio, Chile;2010;2;27;11;52;7;1;0
p000h7xm;5.1;;offshore Maule, Chile;400;0;M 5.1 - offshore Maule, Chile;2010;2;27;11;41;50;1;0
p000h7xj;5.0;;offshore Libertador O'Higgins, Chile;385;0;M 5.0 - offshore Libertador O'Higgins, Chile;2010;2;27;11;40;34;1;0
p000h7xa;5.2;;offshore Maule, Chile;416;0;M 5.2 - offshore Maule, Chile;2010;2;27;11;23;27;1;0
p000h7x7;5.0;;Bio-Bio, Chile;385;0;M 5.0 - Bio-Bio, Chile;2010;2;27;11;19;59;1;0
p000h7x2;5.0;;Bio-Bio, Chile;385;0;M 5.0 - Bio-Bio, Chile;2010;2;27;11;6;46;1;0
p000h7wv;5.2;;offshore Valparaiso, Chile;416;0;M 5.2 - offshore Valparaiso, Chile;2010;2;27;10;54;3;1;0
p000h7w3;5.0;;Maule, Chile;385;0;M 5.0 - Maule, Chile;2010;2;27;10;12;52;1;0
p000h7w2;5.3;;offshore Araucania, Chile;432;0;M 5.3 - offshore Araucania, Chile;2010;2;27;10;9;20;1;0
p000h7w1;5.0;;Araucania, Chile;385;0;M 5.0 - Araucania, Chile;2010;2;27;10;7;40;1;0
