code;mag;alert;place;sig;tsunami;title;Año;Mes;Dia;Hora;Minuto;Segundos;sismoCH;grado_sismo
1000dat7;5.0;;57km WSW of Mendi, Papua New Guinea;386;1;M 5.0 - 57km WSW of Mendi, Papua New Guinea;2018;3;29;13;6;43;0;0
1000damk;5.0;;76km ENE of Kimbe, Papua New Guinea;385;1;M 5.0 - 76km ENE of Kimbe, Papua New Guinea;2018;3;29;4;30;58;0;0
1000daax;5.0;;99km W of Mendi, Papua New Guinea;385;1;M 5.0 - 99km W of Mendi, Papua New Guinea;2018;3;28;15;50;5;0;0
1000daai;5.0;;153km N of Saumlaki, Indonesia;385;1;M 5.0 - 153km N of Saumlaki, Indonesia;2018;3;28;15;34;19;0;0
1000da8m;5.0;;115km E of Bitung, Indonesia;385;0;M 5.0 - 115km E of Bitung, Indonesia;2018;3;28;14;13;2;0;0
1000d9z0;5.1;;108km ESE of Kimbe, Papua New Guinea;400;1;M 5.1 - 108km ESE of Kimbe, Papua New Guinea;2018;3;27;23;20;33;0;0
1000d9wb;5.4;;268km ESE of Kodiak, Alaska;449;1;M 5.4 - 268km ESE of Kodiak, Alaska;2018;3;27;19;41;8;0;0
1000d9fj;5.2;;219km ESE of Iwo Jima, Japan;416;0;M 5.2 - 219km ESE of Iwo Jima, Japan;2018;3;27;3;39;12;0;0
1000d9ex;5.0;;66km W of Mendi, Papua New Guinea;385;1;M 5.0 - 66km W of Mendi, Papua New Guinea;2018;3;27;0;45;13;0;0
1000d97r;5.1;;288km ESE of Kodiak, Alaska;400;0;M 5.1 - 288km ESE of Kodiak, Alaska;2018;3;26;15;1;6;0;0
1000d937;6.7;green;139km E of Kimbe, Papua New Guinea;696;1;M 6.7 - 139km E of Kimbe, Papua New Guinea;2018;3;26;6;51;0;0;1
1000d8xh;6.4;green;220km NW of Saumlaki, Indonesia;657;0;M 6.4 - 220km NW of Saumlaki, Indonesia;2018;3;25;17;14;47;0;1
1000d8wh;5.0;;100km SE of Hachijo-jima, Japan;385;0;M 5.0 - 100km SE of Hachijo-jima, Japan;2018;3;25;12;36;24;0;0
1000d8vk;5.7;green;99km ESE of Hachijo-jima, Japan;511;0;M 5.7 - 99km ESE of Hachijo-jima, Japan;2018;3;25;11;37;23;0;0
1000d8vi;5.6;green;29km NNW of El Hoyo, Argentina;482;0;M 5.6 - 29km NNW of El Hoyo, Argentina;2018;3;25;11;28;35;0;0
1000d8u9;5.7;green;Kepulauan Barat Daya, Indonesia;502;1;M 5.7 - Kepulauan Barat Daya, Indonesia;2018;3;25;5;58;10;0;0
1000d8u2;5.1;;200km E of Raoul Island, New Zealand;400;0;M 5.1 - 200km E of Raoul Island, New Zealand;2018;3;25;4;57;31;0;0
1000d8tb;5.1;;168km S of Kokopo, Papua New Guinea;400;1;M 5.1 - 168km S of Kokopo, Papua New Guinea;2018;3;25;2;9;37;0;0
1000d8sa;5.2;;175km S of `Ohonua, Tonga;416;0;M 5.2 - 175km S of `Ohonua, Tonga;2018;3;24;22;53;20;0;0
1000d8qq;5.0;;46km SSW of Jarm, Afghanistan;391;0;M 5.0 - 46km SSW of Jarm, Afghanistan;2018;3;24;19;17;50;0;0
1000d8ny;6.0;green;Southeast Indian Ridge;554;0;M 6.0 - Southeast Indian Ridge;2018;3;24;16;58;33;0;0
1000d8k9;6.3;green;150km E of Kimbe, Papua New Guinea;612;1;M 6.3 - 150km E of Kimbe, Papua New Guinea;2018;3;24;8;23;32;0;1
1000d8k1;5.2;;19km NNW of Santa Monica, Philippines;418;0;M 5.2 - 19km NNW of Santa Monica, Philippines;2018;3;24;7;34;32;0;0
1000d8jy;5.2;;58km E of Mek'ele, Ethiopia;416;0;M 5.2 - 58km E of Mek'ele, Ethiopia;2018;3;24;7;27;32;0;0
1000d86r;5.2;;194km SSE of Sigave, Wallis and Futuna;416;0;M 5.2 - 194km SSE of Sigave, Wallis and Futuna;2018;3;23;14;32;28;0;0
1000d7yv;5.0;;64km W of Mendi, Papua New Guinea;386;1;M 5.0 - 64km W of Mendi, Papua New Guinea;2018;3;23;8;52;38;0;0
1000d7uw;5.6;green;Northern Mid-Atlantic Ridge;482;0;M 5.6 - Northern Mid-Atlantic Ridge;2018;3;23;4;40;29;0;0
1000d7uj;5.1;;36km NE of Visokoi Island, South Georgia and the South Sandwich Islands;400;0;M 5.1 - 36km NE of Visokoi Island, South Georgia and the South Sandwich Islands;2018;3;23;2;46;37;0;0
1000d7rz;5.0;;86km W of Mendi, Papua New Guinea;385;1;M 5.0 - 86km W of Mendi, Papua New Guinea;2018;3;22;20;23;22;0;0
1000d7ji;5.1;;12km SW of Port-Olry, Vanuatu;400;0;M 5.1 - 12km SW of Port-Olry, Vanuatu;2018;3;22;13;5;40;0;0
1000d7el;5.5;green;102km S of Raoul Island, New Zealand;465;0;M 5.5 - 102km S of Raoul Island, New Zealand;2018;3;22;4;26;26;0;0
1000d7d7;5.0;;152km WSW of Kota Ternate, Indonesia;385;0;M 5.0 - 152km WSW of Kota Ternate, Indonesia;2018;3;21;23;46;27;0;0
1000d7br;5.3;;74km SW of Pagaralam, Indonesia;432;1;M 5.3 - 74km SW of Pagaralam, Indonesia;2018;3;21;21;8;3;0;0
1000d7b8;5.1;;20km SSE of Lata, Solomon Islands;400;0;M 5.1 - 20km SSE of Lata, Solomon Islands;2018;3;21;20;11;44;0;0
1000d764;5.0;;54km NE of Bandar 'Abbas, Iran;386;0;M 5.0 - 54km NE of Bandar 'Abbas, Iran;2018;3;21;17;41;19;0;0
1000d72a;5.2;;28km SSW of Tobelo, Indonesia;417;1;M 5.2 - 28km SSW of Tobelo, Indonesia;2018;3;21;12;33;47;0;0
1000d6ul;5.2;;18km SSW of Cuajinicuilapa, Mexico;420;0;M 5.2 - 18km SSW of Cuajinicuilapa, Mexico;2018;3;20;14;46;55;0;0
1000d6tb;5.0;;6km SSW of Cuajinicuilapa, Mexico;386;0;M 5.0 - 6km SSW of Cuajinicuilapa, Mexico;2018;3;20;13;43;58;0;0
1000d6k4;5.1;;17km NE of Behbahan, Iran;403;0;M 5.1 - 17km NE of Behbahan, Iran;2018;3;19;16;32;22;0;0
1000d6dq;5.0;;80km NW of Mendoza, Argentina;412;0;M 5.0 - 80km NW of Mendoza, Argentina;2018;3;19;9;51;17;0;0
1000d6de;5.0;;55km W of Gunungbatu, Indonesia;385;1;M 5.0 - 55km W of Gunungbatu, Indonesia;2018;3;19;8;36;27;0;0
1000d6bf;5.0;;21km ENE of Bandar-e Ganaveh, Iran;385;0;M 5.0 - 21km ENE of Bandar-e Ganaveh, Iran;2018;3;19;1;30;47;0;0
1000d6b0;5.1;;56km NE of Norsup, Vanuatu;401;0;M 5.1 - 56km NE of Norsup, Vanuatu;2018;3;18;23;36;36;0;0
1000d66k;5.2;;186km E of Kuril'sk, Russia;416;0;M 5.2 - 186km E of Kuril'sk, Russia;2018;3;18;15;0;11;0;0
1000d635;5.1;;South of Tonga;400;0;M 5.1 - South of Tonga;2018;3;18;10;20;6;0;0
1000d62i;5.3;;13km WSW of Lemito, Indonesia;432;1;M 5.3 - 13km WSW of Lemito, Indonesia;2018;3;18;8;35;5;0;0
1000d5ss;5.0;;78km SE of Putre, Chile;385;0;M 5.0 - 78km SE of Putre, Chile;2018;3;17;17;34;21;1;0
1000d5rq;5.1;;31km WSW of Pyu, Burma;400;0;M 5.1 - 31km WSW of Pyu, Burma;2018;3;17;16;59;3;0;0
1000d5k6;5.7;green;Southern Mid-Atlantic Ridge;500;0;M 5.7 - Southern Mid-Atlantic Ridge;2018;3;17;2;50;9;0;0
1000d5gr;5.0;;Balleny Islands region;385;0;M 5.0 - Balleny Islands region;2018;3;16;20;41;20;0;0
1000d55l;5.4;green;90km ENE of Visokoi Island, South Georgia and the South Sandwich Islands;449;0;M 5.4 - 90km ENE of Visokoi Island, South Georgia and the South Sandwich Islands;2018;3;16;6;25;1;0;0
1000d51x;5.0;;114km WNW of Luwuk, Indonesia;385;1;M 5.0 - 114km WNW of Luwuk, Indonesia;2018;3;15;22;30;41;0;0
1000d4vp;5.0;;110km E of Kiunga, Papua New Guinea;385;1;M 5.0 - 110km E of Kiunga, Papua New Guinea;2018;3;15;15;58;28;0;0
1000d4lu;5.0;;4km NNW of San Miguel, Philippines;390;0;M 5.0 - 4km NNW of San Miguel, Philippines;2018;3;15;4;20;1;0;0
1000d4lp;5.1;;184km WNW of Ile Hunter, New Caledonia;400;0;M 5.1 - 184km WNW of Ile Hunter, New Caledonia;2018;3;15;3;48;19;0;0
1000d4kw;5.0;;65km SSE of Bitung, Indonesia;385;0;M 5.0 - 65km SSE of Bitung, Indonesia;2018;3;15;1;28;48;0;0
1000d48j;5.1;;122km NW of Nuku`alofa, Tonga;400;0;M 5.1 - 122km NW of Nuku`alofa, Tonga;2018;3;14;8;46;29;0;0
1000d3wy;5.1;;56km NE of Oxapampa, Peru;404;0;M 5.1 - 56km NE of Oxapampa, Peru;2018;3;13;14;35;3;0;0
1000d3nz;5.1;;37km NE of Sibolga, Indonesia;400;1;M 5.1 - 37km NE of Sibolga, Indonesia;2018;3;13;1;33;38;0;0
1000d3aw;5.0;;Mid-Indian Ridge;385;0;M 5.0 - Mid-Indian Ridge;2018;3;12;4;25;2;0;0
1000d3ae;5.6;green;Southeast Indian Ridge;482;0;M 5.6 - Southeast Indian Ridge;2018;3;12;3;13;49;0;0
1000d2w0;5.9;green;North of Ascension Island;536;0;M 5.9 - North of Ascension Island;2018;3;10;18;45;36;0;0
1000d2uy;5.0;;96km E of Pagan, Northern Mariana Islands;385;0;M 5.0 - 96km E of Pagan, Northern Mariana Islands;2018;3;10;17;13;25;0;0
1000d2ru;5.5;green;55km NW of Visokoi Island, South Georgia and the South Sandwich Islands;465;0;M 5.5 - 55km NW of Visokoi Island, South Georgia and the South Sandwich Islands;2018;3;10;11;27;52;0;0
1000d2fm;5.2;;202km N of Namatanai, Papua New Guinea;416;1;M 5.2 - 202km N of Namatanai, Papua New Guinea;2018;3;9;16;3;55;0;0
1000d5b0;5.2;;51km W of Neiafu, Tonga;416;0;M 5.2 - 51km W of Neiafu, Tonga;2018;3;9;15;58;48;0;0
1000d2eq;5.4;;112km NE of L'Esperance Rock, New Zealand;449;0;M 5.4 - 112km NE of L'Esperance Rock, New Zealand;2018;3;9;15;2;28;0;0
1000d2bk;5.7;green;40km SSE of Ndoi Island, Fiji;500;0;M 5.7 - 40km SSE of Ndoi Island, Fiji;2018;3;9;13;23;23;0;0
1000d23h;5.8;green;44km ENE of Taron, Papua New Guinea;518;1;M 5.8 - 44km ENE of Taron, Papua New Guinea;2018;3;9;8;6;8;0;0
1000d1wy;5.0;;Gulf of Alaska;385;1;M 5.0 - Gulf of Alaska;2018;3;8;21;37;15;0;0
1000d1kv;6.8;green;21km ENE of Taron, Papua New Guinea;716;1;M 6.8 - 21km ENE of Taron, Papua New Guinea;2018;3;8;14;39;51;0;1
1000d1jf;5.0;;Southern Pacific Ocean;385;1;M 5.0 - Southern Pacific Ocean;2018;3;8;13;51;42;0;0
1000d1fn;5.3;green;West Chile Rise;432;0;M 5.3 - West Chile Rise;2018;3;8;11;15;18;1;0
1000d1fc;5.2;;16km NNW of Ranau, Malaysia;475;0;M 5.2 - 16km NNW of Ranau, Malaysia;2018;3;8;10;6;13;0;0
1000d1cy;5.5;green;24km NE of Nsanje, Malawi;485;0;M 5.5 - 24km NE of Nsanje, Malawi;2018;3;8;5;49;46;0;0
1000d1bk;5.2;;249km N of Chichi-shima, Japan;416;0;M 5.2 - 249km N of Chichi-shima, Japan;2018;3;8;2;58;38;0;0
1000d1b6;5.0;;122km E of Kiunga, Papua New Guinea;385;1;M 5.0 - 122km E of Kiunga, Papua New Guinea;2018;3;8;1;59;44;0;0
1000d19r;5.6;green;224km E of Amahai, Indonesia;483;1;M 5.6 - 224km E of Amahai, Indonesia;2018;3;8;0;51;7;0;0
1000d19m;5.4;;221km E of Amahai, Indonesia;449;1;M 5.4 - 221km E of Amahai, Indonesia;2018;3;8;0;33;56;0;0
1000d19n;5.3;;78km W of Mendi, Papua New Guinea;432;1;M 5.3 - 78km W of Mendi, Papua New Guinea;2018;3;8;0;33;24;0;0
2000ddu4;5.0;;100km WSW of Mendi, Papua New Guinea;385;1;M 5.0 - 100km WSW of Mendi, Papua New Guinea;2018;3;7;15;11;7;0;0
2000ddrw;5.2;;110km NNE of Minab, Iran;417;0;M 5.2 - 110km NNE of Minab, Iran;2018;3;7;11;46;13;0;0
2000ddra;5.6;green;138km E of Kimbe, Papua New Guinea;484;1;M 5.6 - 138km E of Kimbe, Papua New Guinea;2018;3;7;10;49;16;0;0
2000ddpy;5.1;;29km WSW of Pagan, Northern Mariana Islands;400;0;M 5.1 - 29km WSW of Pagan, Northern Mariana Islands;2018;3;7;7;39;28;0;0
2000ddm5;5.8;green;East of the Kuril Islands;518;0;M 5.8 - East of the Kuril Islands;2018;3;7;1;40;12;0;0
2000dd8z;5.1;;91km W of Mendi, Papua New Guinea;400;1;M 5.1 - 91km W of Mendi, Papua New Guinea;2018;3;6;16;18;53;0;0
2000dd8g;5.0;;106km WSW of Mendi, Papua New Guinea;385;1;M 5.0 - 106km WSW of Mendi, Papua New Guinea;2018;3;6;15;46;18;0;0
2000dd6i;5.0;;74km WSW of Mendi, Papua New Guinea;385;1;M 5.0 - 74km WSW of Mendi, Papua New Guinea;2018;3;6;14;32;43;0;0
2000dd1f;5.2;;107km SW of Porgera, Papua New Guinea;416;1;M 5.2 - 107km SW of Porgera, Papua New Guinea;2018;3;6;12;35;30;0;0
2000dd0w;5.2;;97km W of Mendi, Papua New Guinea;416;1;M 5.2 - 97km W of Mendi, Papua New Guinea;2018;3;6;11;50;54;0;0
1000d4r6;5.0;;111km SW of Porgera, Papua New Guinea;385;1;M 5.0 - 111km SW of Porgera, Papua New Guinea;2018;3;6;11;41;48;0;0
2000dd0h;5.1;;131km SW of Mendi, Papua New Guinea;400;1;M 5.1 - 131km SW of Mendi, Papua New Guinea;2018;3;6;11;40;1;0;0
1000d4r4;5.2;;80km SSW of Porgera, Papua New Guinea;416;1;M 5.2 - 80km SSW of Porgera, Papua New Guinea;2018;3;6;11;25;30;0;0
2000dcx1;6.7;green;113km SW of Porgera, Papua New Guinea;697;1;M 6.7 - 113km SW of Porgera, Papua New Guinea;2018;3;6;11;13;7;0;1
2000dcv5;5.1;;109km WSW of Mendi, Papua New Guinea;400;1;M 5.1 - 109km WSW of Mendi, Papua New Guinea;2018;3;6;9;1;24;0;0
2000dcur;5.2;;104km NW of Visokoi Island, South Georgia and the South Sandwich Islands;416;0;M 5.2 - 104km NW of Visokoi Island, South Georgia and the South Sandwich Islands;2018;3;6;8;23;36;0;0
2000dcse;5.3;;205km NW of Visokoi Island, South Georgia and the South Sandwich Islands;432;0;M 5.3 - 205km NW of Visokoi Island, South Georgia and the South Sandwich Islands;2018;3;6;4;34;51;0;0
2000dcr6;5.1;;147km SE of Mohean, India;400;0;M 5.1 - 147km SE of Mohean, India;2018;3;6;1;40;5;0;0
2000dcqh;5.5;green;121km SW of Porgera, Papua New Guinea;465;1;M 5.5 - 121km SW of Porgera, Papua New Guinea;2018;3;6;0;26;48;0;0
2000dcpy;5.0;;76km W of Mendi, Papua New Guinea;385;1;M 5.0 - 76km W of Mendi, Papua New Guinea;2018;3;5;23;52;30;0;0
2000dcfn;5.2;;131km ESE of Petropavlovsk-Kamchatskiy, Russia;416;0;M 5.2 - 131km ESE of Petropavlovsk-Kamchatskiy, Russia;2018;3;5;12;42;43;0;0
2000dcdp;5.0;;88km ENE of Hihifo, Tonga;385;0;M 5.0 - 88km ENE of Hihifo, Tonga;2018;3;5;8;22;23;0;0
2000dc52;6.0;green;116km SW of Porgera, Papua New Guinea;556;1;M 6.0 - 116km SW of Porgera, Papua New Guinea;2018;3;4;16;56;17;0;0
2000dc4z;5.4;;20km SSW of Kuril'sk, Russia;449;0;M 5.4 - 20km SSW of Kuril'sk, Russia;2018;3;4;16;52;52;0;0
2000dc2w;5.1;;166km E of Iquique, Chile;401;0;M 5.1 - 166km E of Iquique, Chile;2018;3;4;13;16;31;1;0
2000dc23;5.7;green;85km SW of Porgera, Papua New Guinea;500;1;M 5.7 - 85km SW of Porgera, Papua New Guinea;2018;3;4;11;33;21;0;0
2000dc1h;5.3;;101km SW of Porgera, Papua New Guinea;433;1;M 5.3 - 101km SW of Porgera, Papua New Guinea;2018;3;4;9;40;0;0;0
2000dc11;5.1;;66km WSW of Mendi, Papua New Guinea;400;1;M 5.1 - 66km WSW of Mendi, Papua New Guinea;2018;3;4;8;44;24;0;0
2000dbxj;5.3;;50km NE of Luwuk, Indonesia;432;1;M 5.3 - 50km NE of Luwuk, Indonesia;2018;3;4;0;10;39;0;0
2000dbwf;5.0;;132km WSW of Sigave, Wallis and Futuna;385;0;M 5.0 - 132km WSW of Sigave, Wallis and Futuna;2018;3;3;21;30;16;0;0
2000dbiw;5.1;;70km ENE of Tadine, New Caledonia;400;0;M 5.1 - 70km ENE of Tadine, New Caledonia;2018;3;2;21;42;30;0;0
2000dbdx;5.0;;22km SE of Little Sitkin Island, Alaska;385;1;M 5.0 - 22km SE of Little Sitkin Island, Alaska;2018;3;2;18;44;53;0;0
2000dbdk;5.2;;89km SSW of Porgera, Papua New Guinea;416;1;M 5.2 - 89km SSW of Porgera, Papua New Guinea;2018;3;2;18;30;55;0;0
2000dbd0;5.1;;267km WNW of Sikabaluan, Indonesia;400;1;M 5.1 - 267km WNW of Sikabaluan, Indonesia;2018;3;2;18;3;42;0;0
1000d2at;5.0;;Western Indian-Antarctic Ridge;385;0;M 5.0 - Western Indian-Antarctic Ridge;2018;3;2;16;12;32;0;0
2000db8n;5.1;;244km SW of Puerto Quellon, Chile;400;0;M 5.1 - 244km SW of Puerto Quellon, Chile;2018;3;2;15;6;46;1;0
2000daw7;5.1;;97km SW of Porgera, Papua New Guinea;400;1;M 5.1 - 97km SW of Porgera, Papua New Guinea;2018;3;2;4;59;2;0;0
2000datn;5.4;;7km WSW of Yacuiba, Bolivia;449;0;M 5.4 - 7km WSW of Yacuiba, Bolivia;2018;3;2;1;42;15;0;0
2000dat7;5.0;;20km SSW of Yonakuni, Japan;385;0;M 5.0 - 20km SSW of Yonakuni, Japan;2018;3;2;0;42;27;0;0
2000dasz;5.1;;98km SW of Porgera, Papua New Guinea;400;1;M 5.1 - 98km SW of Porgera, Papua New Guinea;2018;3;2;0;14;34;0;0
2000dasx;5.3;green;98km SW of Porgera, Papua New Guinea;432;1;M 5.3 - 98km SW of Porgera, Papua New Guinea;2018;3;2;0;1;19;0;0
2000damy;5.9;green;231km NNW of Saumlaki, Indonesia;540;0;M 5.9 - 231km NNW of Saumlaki, Indonesia;2018;3;1;23;20;12;0;0
2000da4a;5.1;;98km SSW of Porgera, Papua New Guinea;400;1;M 5.1 - 98km SSW of Porgera, Papua New Guinea;2018;3;1;21;57;11;0;0
2000d9qu;5.2;;40km WSW of Ishigaki, Japan;421;0;M 5.2 - 40km WSW of Ishigaki, Japan;2018;3;1;10;42;25;0;0
1000d26z;5.0;;133km SSE of Amsterdam Island, France;385;0;M 5.0 - 133km SSE of Amsterdam Island, France;2018;3;1;1;14;42;0;0
2000d9i7;5.3;;71km SW of Padangsidempuan, Indonesia;432;1;M 5.3 - 71km SW of Padangsidempuan, Indonesia;2018;3;1;0;17;6;0;0
2000d9h8;5.2;;70km SW of Padangsidempuan, Indonesia;416;1;M 5.2 - 70km SW of Padangsidempuan, Indonesia;2018;2;28;22;35;49;0;0
2000d96y;5.0;;103km W of Ile Hunter, New Caledonia;385;0;M 5.0 - 103km W of Ile Hunter, New Caledonia;2018;2;28;13;21;55;0;0
2000d91e;5.1;;105km SW of Porgera, Papua New Guinea;400;1;M 5.1 - 105km SW of Porgera, Papua New Guinea;2018;2;28;2;22;12;0;0
2000d90v;5.1;;113km SW of Porgera, Papua New Guinea;400;1;M 5.1 - 113km SW of Porgera, Papua New Guinea;2018;2;28;0;30;36;0;0
2000d90d;6.1;green;112km SW of Porgera, Papua New Guinea;576;1;M 6.1 - 112km SW of Porgera, Papua New Guinea;2018;2;27;23;45;45;0;1
2000d8xf;5.0;;73km W of Mendi, Papua New Guinea;385;1;M 5.0 - 73km W of Mendi, Papua New Guinea;2018;2;27;20;59;52;0;0
2000d8u9;5.1;;90km W of Mendi, Papua New Guinea;400;1;M 5.1 - 90km W of Mendi, Papua New Guinea;2018;2;27;17;11;4;0;0
2000d8rl;6.1;green;West of Macquarie Island;572;0;M 6.1 - West of Macquarie Island;2018;2;27;14;29;22;0;1
2000d8r4;5.2;;78km SSW of Porgera, Papua New Guinea;416;1;M 5.2 - 78km SSW of Porgera, Papua New Guinea;2018;2;27;13;19;53;0;0
1000d1hh;5.1;;25km SSW of Mendi, Papua New Guinea;400;1;M 5.1 - 25km SSW of Mendi, Papua New Guinea;2018;2;27;11;12;3;0;0
2000d8q9;5.0;;77km WSW of Mendi, Papua New Guinea;385;1;M 5.0 - 77km WSW of Mendi, Papua New Guinea;2018;2;27;11;11;17;0;0
2000d8q3;5.2;;55km WSW of Mendi, Papua New Guinea;416;1;M 5.2 - 55km WSW of Mendi, Papua New Guinea;2018;2;27;10;58;25;0;0
1000d1h1;5.0;;55km NE of Airbuaya, Indonesia;385;1;M 5.0 - 55km NE of Airbuaya, Indonesia;2018;2;27;6;20;41;0;0
2000d8nf;5.2;;97km W of Mendi, Papua New Guinea;416;1;M 5.2 - 97km W of Mendi, Papua New Guinea;2018;2;27;4;19;23;0;0
2000d8my;5.7;green;72km WSW of Mendi, Papua New Guinea;501;1;M 5.7 - 72km WSW of Mendi, Papua New Guinea;2018;2;27;3;19;12;0;0
2000d8mm;5.1;;101km WSW of Porgera, Papua New Guinea;400;1;M 5.1 - 101km WSW of Porgera, Papua New Guinea;2018;2;27;2;35;36;0;0
2000d8mh;5.5;green;75km N of Isangel, Vanuatu;466;0;M 5.5 - 75km N of Isangel, Vanuatu;2018;2;27;2;17;58;0;0
2000d8jk;5.0;;89km SW of Porgera, Papua New Guinea;385;1;M 5.0 - 89km SW of Porgera, Papua New Guinea;2018;2;26;21;55;22;0;0
2000d8j8;5.2;;34km SW of Mendi, Papua New Guinea;416;1;M 5.2 - 34km SW of Mendi, Papua New Guinea;2018;2;26;21;8;13;0;0
2000d8gk;5.0;;86km WSW of Mendi, Papua New Guinea;385;1;M 5.0 - 86km WSW of Mendi, Papua New Guinea;2018;2;26;18;52;37;0;0
2000d8dl;5.1;;44km SW of Mendi, Papua New Guinea;400;1;M 5.1 - 44km SW of Mendi, Papua New Guinea;2018;2;26;16;21;50;0;0
2000d8bx;5.4;green;82km SW of Porgera, Papua New Guinea;449;1;M 5.4 - 82km SW of Porgera, Papua New Guinea;2018;2;26;15;28;3;0;0
2000d8au;5.2;;79km WSW of Porgera, Papua New Guinea;416;1;M 5.2 - 79km WSW of Porgera, Papua New Guinea;2018;2;26;14;41;15;0;0
2000d867;6.3;green;56km SW of Mendi, Papua New Guinea;612;1;M 6.3 - 56km SW of Mendi, Papua New Guinea;2018;2;26;12;18;0;0;1
2000d855;6.1;green;44km NE of Airbuaya, Indonesia;572;1;M 6.1 - 44km NE of Airbuaya, Indonesia;2018;2;26;10;34;53;0;1
2000d84y;5.1;;26km WSW of Mendi, Papua New Guinea;400;1;M 5.1 - 26km WSW of Mendi, Papua New Guinea;2018;2;26;9;34;53;0;0
2000d84e;5.1;;49km WSW of Mendi, Papua New Guinea;400;1;M 5.1 - 49km WSW of Mendi, Papua New Guinea;2018;2;26;9;29;26;0;0
2000d83z;5.8;green;37km SSW of Mendi, Papua New Guinea;518;1;M 5.8 - 37km SSW of Mendi, Papua New Guinea;2018;2;26;8;56;9;0;0
2000d81l;5.1;;89km W of Mendi, Papua New Guinea;400;1;M 5.1 - 89km W of Mendi, Papua New Guinea;2018;2;26;6;19;37;0;0
2000d80x;5.9;green;50km WSW of Mendi, Papua New Guinea;537;1;M 5.9 - 50km WSW of Mendi, Papua New Guinea;2018;2;26;5;26;57;0;0
2000d7zv;5.1;;95km SW of Porgera, Papua New Guinea;400;1;M 5.1 - 95km SW of Porgera, Papua New Guinea;2018;2;26;4;1;45;0;0
2000d7ym;5.1;;96km W of Mendi, Papua New Guinea;400;1;M 5.1 - 96km W of Mendi, Papua New Guinea;2018;2;26;2;28;1;0;0
2000d7y3;5.6;green;132km SSW of Kokopo, Papua New Guinea;482;1;M 5.6 - 132km SSW of Kokopo, Papua New Guinea;2018;2;26;1;41;0;0;0
2000d7ws;5.2;;67km SSW of Porgera, Papua New Guinea;416;1;M 5.2 - 67km SSW of Porgera, Papua New Guinea;2018;2;26;0;12;54;0;0
2000d7wl;5.1;;76km W of Mendi, Papua New Guinea;400;1;M 5.1 - 76km W of Mendi, Papua New Guinea;2018;2;26;0;10;55;0;0
2000d7wa;5.1;;80km WSW of Mendi, Papua New Guinea;400;1;M 5.1 - 80km WSW of Mendi, Papua New Guinea;2018;2;25;23;25;31;0;0
2000d7ux;5.0;;61km W of Mendi, Papua New Guinea;385;1;M 5.0 - 61km W of Mendi, Papua New Guinea;2018;2;25;20;7;24;0;0
2000d7up;5.1;;62km WSW of Mendi, Papua New Guinea;400;1;M 5.1 - 62km WSW of Mendi, Papua New Guinea;2018;2;25;19;57;42;0;0
2000d7u8;5.3;;96km SW of Porgera, Papua New Guinea;432;1;M 5.3 - 96km SW of Porgera, Papua New Guinea;2018;2;25;19;28;10;0;0
2000d7un;5.1;;52km W of Mendi, Papua New Guinea;400;1;M 5.1 - 52km W of Mendi, Papua New Guinea;2018;2;25;19;19;7;0;0
2000d7tt;5.2;;83km SW of Porgera, Papua New Guinea;417;1;M 5.2 - 83km SW of Porgera, Papua New Guinea;2018;2;25;18;47;46;0;0
2000d7t3;5.1;;99km WSW of Porgera, Papua New Guinea;400;1;M 5.1 - 99km WSW of Porgera, Papua New Guinea;2018;2;25;18;11;39;0;0
2000d7sw;5.0;;82km WSW of Porgera, Papua New Guinea;385;1;M 5.0 - 82km WSW of Porgera, Papua New Guinea;2018;2;25;17;57;1;0;0
2000d7sa;5.1;;82km SSW of Porgera, Papua New Guinea;400;1;M 5.1 - 82km SSW of Porgera, Papua New Guinea;2018;2;25;17;17;25;0;0
2000d7rv;5.3;;33km SSW of Mendi, Papua New Guinea;432;1;M 5.3 - 33km SSW of Mendi, Papua New Guinea;2018;2;25;16;40;48;0;0
2000dcx7;5.1;;19km S of Ialibu, Papua New Guinea;400;1;M 5.1 - 19km S of Ialibu, Papua New Guinea;2018;2;25;15;41;49;0;0
2000dcx4;5.0;;31km SSW of Ialibu, Papua New Guinea;385;1;M 5.0 - 31km SSW of Ialibu, Papua New Guinea;2018;2;25;15;32;16;0;0
2000d7r8;5.1;;26km SE of Su'ao, Taiwan;410;0;M 5.1 - 26km SE of Su'ao, Taiwan;2018;2;25;15;28;39;0;0
2000dcx2;5.4;;52km WSW of Mendi, Papua New Guinea;449;1;M 5.4 - 52km WSW of Mendi, Papua New Guinea;2018;2;25;15;27;18;0;0
2000d7rc;5.1;;34km SW of Mendi, Papua New Guinea;400;1;M 5.1 - 34km SW of Mendi, Papua New Guinea;2018;2;25;15;26;9;0;0
2000dczd;5.4;;62km WSW of Mendi, Papua New Guinea;449;1;M 5.4 - 62km WSW of Mendi, Papua New Guinea;2018;2;25;15;16;14;0;0
2000dcxr;5.0;;68km SSW of Mendi, Papua New Guinea;385;1;M 5.0 - 68km SSW of Mendi, Papua New Guinea;2018;2;25;15;15;22;0;0
2000d7r4;5.7;green;111km WSW of Porgera, Papua New Guinea;500;1;M 5.7 - 111km WSW of Porgera, Papua New Guinea;2018;2;25;15;11;30;0;0
