code;mag;alert;place;sig;tsunami;title;Año;Mes;Dia;Hora;Minuto;Segundos;sismoCH;grado_sismo
20003p94;5.2;;74km NNE of Anatahan, Northern Mariana Islands;416;0;M 5.2 - 74km NNE of Anatahan, Northern Mariana Islands;2015;9;25;19;58;40;0;0
20003nzc;5.0;;70km N of Sidomulyo, Indonesia;385;1;M 5.0 - 70km N of Sidomulyo, Indonesia;2015;9;25;5;47;47;0;0
20003nrd;5.2;green;22km SW of Ovalle, Chile;417;0;M 5.2 - 22km SW of Ovalle, Chile;2015;9;24;13;13;25;1;0
20003nr5;5.2;;Southeast of Easter Island;416;0;M 5.2 - Southeast of Easter Island;2015;9;24;12;57;19;0;0
20003nr6;5.8;green;104km SE of Honiara, Solomon Islands;519;0;M 5.8 - 104km SE of Honiara, Solomon Islands;2015;9;24;12;56;56;0;0
20003nqr;6.6;green;29km N of Sorong, Indonesia;671;1;M 6.6 - 29km N of Sorong, Indonesia;2015;9;24;12;53;27;0;1
20003nmz;5.7;green;197km W of Port Hardy, Canada;501;1;M 5.7 - 197km W of Port Hardy, Canada;2015;9;24;10;48;58;0;0
20003nf0;5.0;;17km SW of Rotorua, New Zealand;386;0;M 5.0 - 17km SW of Rotorua, New Zealand;2015;9;23;15;47;51;0;0
20003ncu;5.4;;87km SW of Biha, Indonesia;449;1;M 5.4 - 87km SW of Biha, Indonesia;2015;9;23;13;18;37;0;0
20003nam;5.0;;74km W of Illapel, Chile;385;0;M 5.0 - 74km W of Illapel, Chile;2015;9;23;8;32;40;1;0
20003mtd;5.3;;78km ENE of Lakatoro, Vanuatu;433;0;M 5.3 - 78km ENE of Lakatoro, Vanuatu;2015;9;22;6;22;32;0;0
20003msd;6.0;green;22km NNW of Illapel, Chile;606;0;M 6.0 - 22km NNW of Illapel, Chile;2015;9;22;4;13;0;1;0
20003mr8;5.2;;134km N of Bereeda, Somalia;416;0;M 5.2 - 134km N of Bereeda, Somalia;2015;9;22;1;3;14;0;0
20003mn8;5.0;;148km ESE of Kimbe, Papua New Guinea;385;1;M 5.0 - 148km ESE of Kimbe, Papua New Guinea;2015;9;21;20;5;58;0;0
20003mkd;5.1;;113km ENE of Pangai, Tonga;400;0;M 5.1 - 113km ENE of Pangai, Tonga;2015;9;21;17;26;22;0;0
20003mjn;5.6;green;48km WSW of Illapel, Chile;496;0;M 5.6 - 48km WSW of Illapel, Chile;2015;9;21;16;56;8;1;0
20003miv;5.0;;209km W of Abepura, Indonesia;385;1;M 5.0 - 209km W of Abepura, Indonesia;2015;9;21;15;46;27;0;0
20003mis;5.5;green;77km SW of Ovalle, Chile;469;0;M 5.5 - 77km SW of Ovalle, Chile;2015;9;21;15;36;53;1;0
20003mi0;6.6;green;22km WSW of Illapel, Chile;804;1;M 6.6 - 22km WSW of Illapel, Chile;2015;9;21;14;40;0;1;1
20003mgp;5.4;;73km SW of Ovalle, Chile;458;0;M 5.4 - 73km SW of Ovalle, Chile;2015;9;21;12;37;8;1;0
20003mf0;5.0;;West of Macquarie Island;385;0;M 5.0 - West of Macquarie Island;2015;9;21;8;36;7;0;0
20003mcj;6.1;green;55km W of Illapel, Chile;633;0;M 6.1 - 55km W of Illapel, Chile;2015;9;21;2;39;34;1;1
20003m80;5.0;;46km W of Ovalle, Chile;385;0;M 5.0 - 46km W of Ovalle, Chile;2015;9;20;14;18;28;1;0
20003m5c;5.1;;95km WSW of Coquimbo, Chile;400;0;M 5.1 - 95km WSW of Coquimbo, Chile;2015;9;20;6;2;32;1;0
20003m40;5.1;;94km W of Illapel, Chile;400;0;M 5.1 - 94km W of Illapel, Chile;2015;9;20;3;7;1;1;0
20003m30;5.0;;37km SW of Ovalle, Chile;388;0;M 5.0 - 37km SW of Ovalle, Chile;2015;9;20;0;2;2;1;0
20003lv1;5.6;green;96km W of Ovalle, Chile;483;0;M 5.6 - 96km W of Ovalle, Chile;2015;9;19;10;8;57;1;0
20003luw;6.2;green;79km W of La Ligua, Chile;612;0;M 6.2 - 79km W of La Ligua, Chile;2015;9;19;9;52;20;1;1
20003lsq;5.7;green;66km SSW of Ovalle, Chile;503;0;M 5.7 - 66km SSW of Ovalle, Chile;2015;9;19;6;7;9;1;0
20003ls7;5.3;;148km ESE of Kimbe, Papua New Guinea;432;1;M 5.3 - 148km ESE of Kimbe, Papua New Guinea;2015;9;19;5;34;35;0;0
20003ls4;5.4;;87km W of Coquimbo, Chile;449;0;M 5.4 - 87km W of Coquimbo, Chile;2015;9;19;5;31;24;1;0
20003lqx;5.1;;158km ESE of Kimbe, Papua New Guinea;400;1;M 5.1 - 158km ESE of Kimbe, Papua New Guinea;2015;9;19;2;36;2;0;0
20003lql;6.1;green;78km WNW of Coquimbo, Chile;572;0;M 6.1 - 78km WNW of Coquimbo, Chile;2015;9;19;2;6;47;1;1
20003lpz;5.0;;143km WSW of Coquimbo, Chile;385;0;M 5.0 - 143km WSW of Coquimbo, Chile;2015;9;19;1;33;48;1;0
20003lnl;5.1;;232km NNW of Tobelo, Indonesia;400;1;M 5.1 - 232km NNW of Tobelo, Indonesia;2015;9;18;21;48;34;0;0
20003lnf;5.0;;217km W of Ile Hunter, New Caledonia;385;0;M 5.0 - 217km W of Ile Hunter, New Caledonia;2015;9;18;21;28;4;0;0
20003lc6;6.0;green;Northern Mid-Atlantic Ridge;554;0;M 6.0 - Northern Mid-Atlantic Ridge;2015;9;18;12;59;42;0;0
20003l83;5.2;;64km WNW of Illapel, Chile;416;0;M 5.2 - 64km WNW of Illapel, Chile;2015;9;18;10;51;17;1;0
20003l5d;6.2;green;93km NW of Valparaiso, Chile;601;0;M 6.2 - 93km NW of Valparaiso, Chile;2015;9;18;6;10;44;1;1
20003l55;5.6;green;109km WNW of La Ligua, Chile;482;0;M 5.6 - 109km WNW of La Ligua, Chile;2015;9;18;5;18;17;1;0
20003l3e;5.0;;87km WNW of Illapel, Chile;385;0;M 5.0 - 87km WNW of Illapel, Chile;2015;9;18;1;24;2;1;0
20003l0y;5.1;;109km WSW of Illapel, Chile;400;0;M 5.1 - 109km WSW of Illapel, Chile;2015;9;17;20;55;0;1;0
20003l02;5.2;green;75km SW of Ovalle, Chile;416;0;M 5.2 - 75km SW of Ovalle, Chile;2015;9;17;19;39;20;1;0
20003kwk;5.5;green;52km W of Coquimbo, Chile;466;0;M 5.5 - 52km W of Coquimbo, Chile;2015;9;17;17;40;31;1;0
20003kx6;5.0;;66km WNW of La Ligua, Chile;385;0;M 5.0 - 66km WNW of La Ligua, Chile;2015;9;17;17;24;35;1;0
20003kmd;5.3;;74km WNW of Coquimbo, Chile;432;0;M 5.3 - 74km WNW of Coquimbo, Chile;2015;9;17;13;52;17;1;0
20003klt;5.3;;37km SSW of Ovalle, Chile;432;0;M 5.3 - 37km SSW of Ovalle, Chile;2015;9;17;13;8;35;1;0
20003kld;5.7;green;82km WSW of Ovalle, Chile;500;0;M 5.7 - 82km WSW of Ovalle, Chile;2015;9;17;11;19;15;1;0
20003kl4;5.9;green;113km WNW of La Ligua, Chile;536;0;M 5.9 - 113km WNW of La Ligua, Chile;2015;9;17;10;32;26;1;0
20003kkw;5.9;green;13km NNW of Vina del Mar, Chile;536;0;M 5.9 - 13km NNW of Vina del Mar, Chile;2015;9;17;9;14;34;1;0
20003kkt;5.3;;98km WNW of La Ligua, Chile;432;0;M 5.3 - 98km WNW of La Ligua, Chile;2015;9;17;9;9;43;1;0
20003kk1;5.2;green;49km SSW of Ovalle, Chile;416;0;M 5.2 - 49km SSW of Ovalle, Chile;2015;9;17;7;31;26;1;0
20003kjd;5.5;green;76km ENE of Petropavlovsk-Kamchatskiy, Russia;466;0;M 5.5 - 76km ENE of Petropavlovsk-Kamchatskiy, Russia;2015;9;17;5;58;44;0;0
20003kic;5.1;;57km SE of Putre, Chile;400;0;M 5.1 - 57km SE of Putre, Chile;2015;9;17;3;36;34;1;0
20003khn;5.5;green;93km WSW of Illapel, Chile;466;0;M 5.5 - 93km WSW of Illapel, Chile;2015;9;17;2;44;39;1;0
20003khm;5.2;;79km WNW of Illapel, Chile;416;0;M 5.2 - 79km WNW of Illapel, Chile;2015;9;17;2;40;57;1;0
20003kh2;5.2;;80km WNW of Illapel, Chile;416;0;M 5.2 - 80km WNW of Illapel, Chile;2015;9;17;1;38;8;1;0
20003kgq;5.1;;98km WSW of Ovalle, Chile;400;0;M 5.1 - 98km WSW of Ovalle, Chile;2015;9;17;1;32;11;1;0
20003kgi;5.5;green;80km WNW of Illapel, Chile;465;0;M 5.5 - 80km WNW of Illapel, Chile;2015;9;17;1;26;38;1;0
20003kgj;5.4;;37km SSW of Ovalle, Chile;449;0;M 5.4 - 37km SSW of Ovalle, Chile;2015;9;17;1;18;31;1;0
20003kfv;6.7;green;61km WNW of Illapel, Chile;713;0;M 6.7 - 61km WNW of Illapel, Chile;2015;9;17;1;10;27;1;1
20003kgd;5.0;;51km WSW of Ovalle, Chile;385;0;M 5.0 - 51km WSW of Ovalle, Chile;2015;9;17;1;8;26;1;0
10003j4e;5.1;;57km WNW of Illapel, Chile;400;0;M 5.1 - 57km WNW of Illapel, Chile;2015;9;17;1;5;4;1;0
20003kft;5.7;green;85km WNW of Illapel, Chile;500;0;M 5.7 - 85km WNW of Illapel, Chile;2015;9;17;1;2;10;1;0
20003kfj;6.5;green;54km WNW of Illapel, Chile;655;0;M 6.5 - 54km WNW of Illapel, Chile;2015;9;17;0;55;15;1;1
20003kec;5.2;;36km S of Ovalle, Chile;416;0;M 5.2 - 36km S of Ovalle, Chile;2015;9;17;0;12;42;1;0
20003ke3;5.5;green;52km SW of Ovalle, Chile;465;0;M 5.5 - 52km SW of Ovalle, Chile;2015;9;16;23;59;29;1;0
10003rd9;5.0;;161km WNW of La Ligua, Chile;385;0;M 5.0 - 161km WNW of La Ligua, Chile;2015;9;16;23;21;5;1;0
10003j84;5.0;;91km WSW of Illapel, Chile;385;0;M 5.0 - 91km WSW of Illapel, Chile;2015;9;16;22;46;25;1;0
20003kcn;6.4;green;70km SW of Ovalle, Chile;634;0;M 6.4 - 70km SW of Ovalle, Chile;2015;9;16;22;41;5;1;1
10003j83;5.1;;60km W of Illapel, Chile;400;0;M 5.1 - 60km W of Illapel, Chile;2015;9;16;22;39;21;1;0
20003kc5;5.8;green;82km W of Illapel, Chile;518;0;M 5.8 - 82km W of Illapel, Chile;2015;9;16;22;33;2;1;0
10003j7z;5.1;;87km W of Ovalle, Chile;400;0;M 5.1 - 87km W of Ovalle, Chile;2015;9;16;22;22;11;1;0
20003kc6;5.2;;65km W of Illapel, Chile;416;0;M 5.2 - 65km W of Illapel, Chile;2015;9;16;22;21;48;1;0
10003j4b;5.0;;101km W of Illapel, Chile;385;0;M 5.0 - 101km W of Illapel, Chile;2015;9;16;21;50;12;1;0
10003j7p;5.1;;76km SW of Ovalle, Chile;400;0;M 5.1 - 76km SW of Ovalle, Chile;2015;9;16;21;43;14;1;0
20003kag;5.0;;59km SW of Ovalle, Chile;385;0;M 5.0 - 59km SW of Ovalle, Chile;2015;9;16;21;42;54;1;0
10003j3s;5.0;;71km WNW of Illapel, Chile;385;0;M 5.0 - 71km WNW of Illapel, Chile;2015;9;16;21;34;17;1;0
20003k9n;5.2;;91km WSW of Illapel, Chile;416;0;M 5.2 - 91km WSW of Illapel, Chile;2015;9;16;21;22;20;1;0
20003k8w;5.1;;57km WSW of Ovalle, Chile;400;0;M 5.1 - 57km WSW of Ovalle, Chile;2015;9;16;21;6;17;1;0
20003kah;5.0;;91km W of Illapel, Chile;385;0;M 5.0 - 91km W of Illapel, Chile;2015;9;16;21;1;18;1;0
10003j3w;5.0;;81km W of Illapel, Chile;385;0;M 5.0 - 81km W of Illapel, Chile;2015;9;16;21;0;14;1;0
10003itd;5.0;;65km WNW of Illapel, Chile;385;0;M 5.0 - 65km WNW of Illapel, Chile;2015;9;16;20;48;21;1;0
10003iu6;5.1;;56km SSW of Ovalle, Chile;400;0;M 5.1 - 56km SSW of Ovalle, Chile;2015;9;16;20;42;44;1;0
10003iu7;5.3;;89km W of Ovalle, Chile;432;0;M 5.3 - 89km W of Ovalle, Chile;2015;9;16;20;41;31;1;0
20003k89;5.9;green;82km WSW of Illapel, Chile;536;0;M 5.9 - 82km WSW of Illapel, Chile;2015;9;16;20;38;1;1;0
10003ita;5.3;;103km W of Illapel, Chile;432;0;M 5.3 - 103km W of Illapel, Chile;2015;9;16;20;36;29;1;0
10003iu8;5.1;;67km WNW of Illapel, Chile;400;0;M 5.1 - 67km WNW of Illapel, Chile;2015;9;16;20;33;41;1;0
10003itw;5.2;;72km WNW of Illapel, Chile;416;0;M 5.2 - 72km WNW of Illapel, Chile;2015;9;16;20;32;24;1;0
10003itb;5.3;;43km W of Coquimbo, Chile;432;0;M 5.3 - 43km W of Coquimbo, Chile;2015;9;16;20;31;49;1;0
10003itg;5.1;;70km SW of Ovalle, Chile;400;0;M 5.1 - 70km SW of Ovalle, Chile;2015;9;16;20;31;32;1;0
10003it9;5.5;green;59km WSW of Ovalle, Chile;465;0;M 5.5 - 59km WSW of Ovalle, Chile;2015;9;16;20;28;23;1;0
20003m3n;5.7;green;77km NW of Illapel, Chile;500;0;M 5.7 - 77km NW of Illapel, Chile;2015;9;16;20;23;25;1;0
20003k7w;7.0;green;25km WNW of Illapel, Chile;794;0;M 7.0 - 25km WNW of Illapel, Chile;2015;9;16;20;18;41;1;1
20003k83;6.1;green;71km W of Illapel, Chile;573;0;M 6.1 - 71km W of Illapel, Chile;2015;9;16;20;16;9;1;1
10003iua;5.2;;33km SSE of Coquimbo, Chile;416;0;M 5.2 - 33km SSE of Coquimbo, Chile;2015;9;16;20;13;12;1;0
10003itv;5.7;green;48km W of Illapel, Chile;500;0;M 5.7 - 48km W of Illapel, Chile;2015;9;16;20;9;26;1;0
20003kdq;5.6;green;59km SSW of Ovalle, Chile;482;0;M 5.6 - 59km SSW of Ovalle, Chile;2015;9;16;20;9;6;1;0
20003k7m;6.1;green;56km WSW of Illapel, Chile;573;0;M 6.1 - 56km WSW of Illapel, Chile;2015;9;16;20;3;56;1;1
20003k8b;6.4;green;55km W of Illapel, Chile;634;0;M 6.4 - 55km W of Illapel, Chile;2015;9;16;19;59;15;1;1
20003k7a;8.3;orange;48km W of Illapel, Chile;1940;1;M 8.3 - 48km W of Illapel, Chile;2015;9;16;19;54;32;1;1
20003k3u;5.1;;160km ESE of Kimbe, Papua New Guinea;400;1;M 5.1 - 160km ESE of Kimbe, Papua New Guinea;2015;9;16;16;21;13;0;0
20003jzk;5.3;;164km ESE of Kimbe, Papua New Guinea;432;1;M 5.3 - 164km ESE of Kimbe, Papua New Guinea;2015;9;16;12;22;24;0;0
10003is5;5.0;;165km ESE of Kimbe, Papua New Guinea;385;1;M 5.0 - 165km ESE of Kimbe, Papua New Guinea;2015;9;16;11;11;8;0;0
20003jyz;6.1;green;156km ESE of Kimbe, Papua New Guinea;572;1;M 6.1 - 156km ESE of Kimbe, Papua New Guinea;2015;9;16;11;3;22;0;1
20003jy9;5.2;;38km NE of Hualian, Taiwan;422;0;M 5.2 - 38km NE of Hualian, Taiwan;2015;9;16;10;8;59;0;0
20003jwc;6.3;green;146km ENE of Bitung, Indonesia;611;0;M 6.3 - 146km ENE of Bitung, Indonesia;2015;9;16;4;40;58;0;1
20003jtk;5.0;;72km WNW of Iquique, Chile;385;0;M 5.0 - 72km WNW of Iquique, Chile;2015;9;15;18;21;20;1;0
20003jrf;5.3;;39km NE of Hualian, Taiwan;451;0;M 5.3 - 39km NE of Hualian, Taiwan;2015;9;15;16;37;34;0;0
20003jrj;5.0;;139km SSW of Gataivai, Samoa;385;0;M 5.0 - 139km SSW of Gataivai, Samoa;2015;9;15;16;34;45;0;0
20003jqz;5.1;;Southern East Pacific Rise;400;0;M 5.1 - Southern East Pacific Rise;2015;9;15;15;26;3;0;0
20003jal;5.0;;190km WNW of Lautoka, Fiji;385;0;M 5.0 - 190km WNW of Lautoka, Fiji;2015;9;14;12;19;33;0;0
20003jae;5.0;;177km SSE of L'Esperance Rock, New Zealand;385;0;M 5.0 - 177km SSE of L'Esperance Rock, New Zealand;2015;9;14;11;53;23;0;0
20003j54;5.2;;97km SW of Topolobampo, Mexico;416;0;M 5.2 - 97km SW of Topolobampo, Mexico;2015;9;13;5;27;12;0;0
20003j4u;6.7;green;95km SW of Topolobampo, Mexico;709;1;M 6.7 - 95km SW of Topolobampo, Mexico;2015;9;13;5;14;8;0;1
20003j4t;5.6;green;99km SSW of Topolobampo, Mexico;482;0;M 5.6 - 99km SSW of Topolobampo, Mexico;2015;9;13;4;57;33;0;0
20003j4l;5.3;;100km SW of Topolobampo, Mexico;433;0;M 5.3 - 100km SW of Topolobampo, Mexico;2015;9;13;4;40;36;0;0
20003j44;5.2;;41km ESE of Raoul Island, New Zealand;416;0;M 5.2 - 41km ESE of Raoul Island, New Zealand;2015;9;12;23;55;46;0;0
20003j3s;5.4;green;45km SE of Bilungala, Indonesia;449;1;M 5.4 - 45km SE of Bilungala, Indonesia;2015;9;12;22;13;14;0;0
20003j3e;5.0;;84km WNW of Luwuk, Indonesia;385;1;M 5.0 - 84km WNW of Luwuk, Indonesia;2015;9;12;20;39;18;0;0
20003j36;5.5;green;76km NW of Finschhafen, Papua New Guinea;465;1;M 5.5 - 76km NW of Finschhafen, Papua New Guinea;2015;9;12;19;16;8;0;0
20003j2v;5.9;green;153km SSE of L'Esperance Rock, New Zealand;536;0;M 5.9 - 153km SSE of L'Esperance Rock, New Zealand;2015;9;12;17;32;26;0;0
20003j1a;5.2;;South of the Fiji Islands;416;0;M 5.2 - South of the Fiji Islands;2015;9;12;13;42;33;0;0
20003j0v;5.4;;53km SSE of Shizunai, Japan;450;0;M 5.4 - 53km SSE of Shizunai, Japan;2015;9;12;10;38;1;0;0
20003j07;5.0;;59km SE of Molibagu, Indonesia;385;1;M 5.0 - 59km SE of Molibagu, Indonesia;2015;9;12;6;49;27;0;0
20003izx;5.0;;3km ENE of Nueve de Julio, Argentina;394;0;M 5.0 - 3km ENE of Nueve de Julio, Argentina;2015;9;12;5;13;49;0;0
20003iz6;5.0;;87km ENE of Kainantu, Papua New Guinea;385;1;M 5.0 - 87km ENE of Kainantu, Papua New Guinea;2015;9;11;22;42;1;0;0
20003ivd;5.2;;87km NNW of Lae, Papua New Guinea;416;1;M 5.2 - 87km NNW of Lae, Papua New Guinea;2015;9;11;20;51;53;0;0
20003iv3;5.5;green;89km NNW of Lae, Papua New Guinea;467;1;M 5.5 - 89km NNW of Lae, Papua New Guinea;2015;9;11;18;19;18;0;0
20003iv2;5.2;;142km SW of Mapastepec, Mexico;416;0;M 5.2 - 142km SW of Mapastepec, Mexico;2015;9;11;18;16;13;0;0
20003iv1;5.1;;14km N of Kisarazu, Japan;518;0;M 5.1 - 14km N of Kisarazu, Japan;2015;9;11;17;49;7;0;0
20003ira;5.0;;191km SSE of L'Esperance Rock, New Zealand;385;0;M 5.0 - 191km SSE of L'Esperance Rock, New Zealand;2015;9;11;5;47;21;0;0
20003hq5;6.0;green;98km SE of Yunaska Island, Alaska;554;1;M 6.0 - 98km SE of Yunaska Island, Alaska;2015;9;10;7;26;44;0;0
20003hmu;5.4;;25km W of `Alaqahdari-ye Kiran wa Munjan, Afghanistan;450;0;M 5.4 - 25km W of `Alaqahdari-ye Kiran wa Munjan, Afghanistan;2015;9;9;18;3;24;0;0
20003hit;5.1;;21km SSW of Sinabang, Indonesia;400;1;M 5.1 - 21km SSW of Sinabang, Indonesia;2015;9;9;9;41;46;0;0
20003hir;5.0;;62km NNW of Visokoi Island, South Georgia and the South Sandwich Islands;385;0;M 5.0 - 62km NNW of Visokoi Island, South Georgia and the South Sandwich Islands;2015;9;9;9;1;47;0;0
20003hme;5.9;green;Southern East Pacific Rise;536;0;M 5.9 - Southern East Pacific Rise;2015;9;9;4;5;44;0;0
20003hhr;5.2;;198km E of Kuril'sk, Russia;416;0;M 5.2 - 198km E of Kuril'sk, Russia;2015;9;9;2;43;56;0;0
20003hgt;5.2;;65km SSE of Bristol Island, South Sandwich Islands;416;0;M 5.2 - 65km SSE of Bristol Island, South Sandwich Islands;2015;9;8;23;35;31;0;0
20003h80;5.0;;149km SSE of L'Esperance Rock, New Zealand;385;0;M 5.0 - 149km SSE of L'Esperance Rock, New Zealand;2015;9;8;8;37;26;0;0
20003h7j;5.5;green;197km SSE of L'Esperance Rock, New Zealand;465;0;M 5.5 - 197km SSE of L'Esperance Rock, New Zealand;2015;9;8;5;19;53;0;0
20003h7g;5.7;green;179km SSW of Pijijiapan, Mexico;500;0;M 5.7 - 179km SSW of Pijijiapan, Mexico;2015;9;8;5;3;53;0;0
20003h78;5.8;green;180km S of L'Esperance Rock, New Zealand;518;0;M 5.8 - 180km S of L'Esperance Rock, New Zealand;2015;9;8;3;48;32;0;0
20003h6p;5.0;;148km SSE of L'Esperance Rock, New Zealand;385;0;M 5.0 - 148km SSE of L'Esperance Rock, New Zealand;2015;9;7;23;50;57;0;0
20003h5l;5.2;;154km SSE of L'Esperance Rock, New Zealand;416;0;M 5.2 - 154km SSE of L'Esperance Rock, New Zealand;2015;9;7;17;24;59;0;0
20003h3x;5.9;green;168km SSE of L'Esperance Rock, New Zealand;536;0;M 5.9 - 168km SSE of L'Esperance Rock, New Zealand;2015;9;7;11;6;27;0;0
20003l9h;5.0;;180km SSE of L'Esperance Rock, New Zealand;385;0;M 5.0 - 180km SSE of L'Esperance Rock, New Zealand;2015;9;7;6;19;48;0;0
20003h2m;6.3;green;182km SSE of L'Esperance Rock, New Zealand;611;0;M 6.3 - 182km SSE of L'Esperance Rock, New Zealand;2015;9;7;6;13;56;0;1
20003h2i;6.0;green;South of the Fiji Islands;554;0;M 6.0 - South of the Fiji Islands;2015;9;7;5;46;9;0;0
20003h1p;5.1;;57km SE of Honiara, Solomon Islands;400;0;M 5.1 - 57km SE of Honiara, Solomon Islands;2015;9;7;1;23;2;0;0
20003gww;5.0;;278km SE of Hachijo-jima, Japan;385;0;M 5.0 - 278km SE of Hachijo-jima, Japan;2015;9;6;4;40;48;0;0
20003gvy;5.1;;South of the Fiji Islands;400;0;M 5.1 - South of the Fiji Islands;2015;9;6;1;52;56;0;0
20003gvn;5.0;;189km ENE of Anatahan, Northern Mariana Islands;385;0;M 5.0 - 189km ENE of Anatahan, Northern Mariana Islands;2015;9;6;0;25;50;0;0
20003gu0;5.2;;44km S of El Galpon, Argentina;416;0;M 5.2 - 44km S of El Galpon, Argentina;2015;9;5;19;13;46;0;0
20003gqk;5.3;;79km NE of Amsterdam Island, France;432;0;M 5.3 - 79km NE of Amsterdam Island, France;2015;9;5;12;5;45;0;0
20003gpv;5.8;green;149km SSW of Severo-Kuril'sk, Russia;518;0;M 5.8 - 149km SSW of Severo-Kuril'sk, Russia;2015;9;5;10;16;8;0;0
20003gnv;5.1;;21km WSW of Canete, Chile;400;0;M 5.1 - 21km WSW of Canete, Chile;2015;9;5;7;17;57;1;0
20003gn0;5.3;;74km SE of Tanaga Volcano, Alaska;432;0;M 5.3 - 74km SE of Tanaga Volcano, Alaska;2015;9;5;5;53;20;0;0
20003gle;5.0;;98km S of Atka, Alaska;385;0;M 5.0 - 98km S of Atka, Alaska;2015;9;5;4;8;47;0;0
20003glc;5.5;green;92km S of Atka, Alaska;465;1;M 5.5 - 92km S of Atka, Alaska;2015;9;5;4;0;1;0;0
20003gl8;5.2;;77km SSW of Atka, Alaska;416;0;M 5.2 - 77km SSW of Atka, Alaska;2015;9;5;3;34;11;0;0
20003gl1;5.1;;83km S of Atka, Alaska;400;0;M 5.1 - 83km S of Atka, Alaska;2015;9;5;3;12;29;0;0
20003ghh;5.4;green;61km S of Kebonkopi, Indonesia;454;1;M 5.4 - 61km S of Kebonkopi, Indonesia;2015;9;4;17;8;31;0;0
20003g9f;5.0;;91km SSW of Atka, Alaska;385;0;M 5.0 - 91km SSW of Atka, Alaska;2015;9;4;9;42;5;0;0
20003g7a;5.4;;16km SSE of Oguz, Azerbaijan;452;0;M 5.4 - 16km SSE of Oguz, Azerbaijan;2015;9;4;1;49;38;0;0
20003g79;5.2;green;148km NE of Naze, Japan;416;0;M 5.2 - 148km NE of Naze, Japan;2015;9;4;1;49;22;0;0
20003g09;5.4;green;221km E of Namie, Japan;449;0;M 5.4 - 221km E of Namie, Japan;2015;9;3;13;51;47;0;0
20003fyz;5.0;;26km WSW of Bulnes, Chile;390;0;M 5.0 - 26km WSW of Bulnes, Chile;2015;9;3;10;37;59;1;0
20003fyy;5.5;green;152km WNW of Tobelo, Indonesia;465;0;M 5.5 - 152km WNW of Tobelo, Indonesia;2015;9;3;10;24;0;0;0
20003fxu;5.2;;115km WNW of Hihifo, Tonga;416;0;M 5.2 - 115km WNW of Hihifo, Tonga;2015;9;3;4;32;46;0;0
20003fmm;5.0;;163km NNE of Qulansiyah, Yemen;385;0;M 5.0 - 163km NNE of Qulansiyah, Yemen;2015;9;2;4;20;30;0;0
20003fkb;5.7;green;143km SW of Sarangani, Philippines;500;0;M 5.7 - 143km SW of Sarangani, Philippines;2015;9;1;22;18;29;0;0
20003fka;5.3;;154km N of Tamrida, Yemen;432;0;M 5.3 - 154km N of Tamrida, Yemen;2015;9;1;22;13;51;0;0
20003fjq;5.0;;165km WNW of Isangel, Vanuatu;385;0;M 5.0 - 165km WNW of Isangel, Vanuatu;2015;9;1;20;6;28;0;0
20003few;5.4;;8km WNW of Acacoyagua, Mexico;451;0;M 5.4 - 8km WNW of Acacoyagua, Mexico;2015;9;1;14;4;14;0;0
20003fej;5.1;;Kermadec Islands region;400;0;M 5.1 - Kermadec Islands region;2015;9;1;13;8;26;0;0
20003fe4;5.4;;105km ENE of Iquique, Chile;450;0;M 5.4 - 105km ENE of Iquique, Chile;2015;9;1;12;28;51;1;0
20003feg;6.0;green;270km SE of Hachijo-jima, Japan;554;0;M 6.0 - 270km SE of Hachijo-jima, Japan;2015;9;1;12;25;9;0;0
20003fe2;5.6;green;268km SE of Hachijo-jima, Japan;482;0;M 5.6 - 268km SE of Hachijo-jima, Japan;2015;9;1;12;24;8;0;0
20003fck;5.0;;13km SW of Hualian, Taiwan;388;0;M 5.0 - 13km SW of Hualian, Taiwan;2015;9;1;10;24;45;0;0
20003fax;5.1;;156km WNW of Isangel, Vanuatu;400;0;M 5.1 - 156km WNW of Isangel, Vanuatu;2015;9;1;5;57;21;0;0
1000369t;5.1;;110km N of Tobelo, Indonesia;400;0;M 5.1 - 110km N of Tobelo, Indonesia;2015;8;31;5;12;49;0;0
1000369f;5.0;;125km ENE of L'Esperance Rock, New Zealand;385;0;M 5.0 - 125km ENE of L'Esperance Rock, New Zealand;2015;8;31;3;7;39;0;0
1000363d;5.1;;133km SSW of Nishinoomote, Japan;400;0;M 5.1 - 133km SSW of Nishinoomote, Japan;2015;8;30;2;30;57;0;0
1000360t;5.1;;215km S of Kute, Indonesia;405;1;M 5.1 - 215km S of Kute, Indonesia;2015;8;29;17;2;26;0;0
100035y3;5.2;green;44km N of Agrihan, Northern Mariana Islands;416;0;M 5.2 - 44km N of Agrihan, Northern Mariana Islands;2015;8;29;0;53;23;0;0
100035q5;5.4;;219km SSE of Iwo Jima, Japan;449;0;M 5.4 - 219km SSE of Iwo Jima, Japan;2015;8;28;12;30;58;0;0
100035pz;5.0;;69km NNE of Ozernovskiy, Russia;385;0;M 5.0 - 69km NNE of Ozernovskiy, Russia;2015;8;28;12;8;30;0;0
100035pm;5.0;;26km ENE of Oarai, Japan;401;0;M 5.0 - 26km ENE of Oarai, Japan;2015;8;28;11;46;20;0;0
100035gy;5.2;;57km W of Kuril'sk, Russia;416;0;M 5.2 - 57km W of Kuril'sk, Russia;2015;8;27;16;10;12;0;0
